V alpha_deg Tr h feas
11.500 -7.00 9.8 -16.598 0
11.500 -7.00 19.7 -6.838 0
11.500 -7.00 29.5 2.922 0
11.500 -7.00 39.3 12.682 1
11.500 -7.00 49.2 22.442 1
11.500 -7.00 59.0 32.202 1
11.500 -7.00 68.8 41.962 1
11.500 -7.00 78.7 51.723 1
11.500 -7.00 88.5 61.483 1
11.500 -7.00 98.3 71.243 1
11.500 -7.00 108.2 81.003 1
11.500 -7.00 118.0 90.763 1
11.500 -6.00 0.0 -23.136 0
11.500 -6.00 9.8 -13.357 0
11.500 -6.00 19.7 -3.577 0
11.500 -6.00 29.5 6.202 1
11.500 -6.00 39.3 15.982 1
11.500 -6.00 49.2 25.761 1
11.500 -6.00 59.0 35.541 1
11.500 -6.00 68.8 45.320 1
11.500 -6.00 78.7 55.100 1
11.500 -6.00 88.5 64.879 1
11.500 -6.00 98.3 74.658 1
11.500 -6.00 108.2 84.438 1
11.500 -6.00 118.0 94.217 1
11.500 -5.00 0.0 -19.915 0
11.500 -5.00 9.8 -10.119 0
11.500 -5.00 19.7 -0.323 0
11.500 -5.00 29.5 9.473 1
11.500 -5.00 39.3 19.269 1
11.500 -5.00 49.2 29.065 1
11.500 -5.00 59.0 38.861 1
11.500 -5.00 68.8 48.657 1
11.500 -5.00 78.7 58.453 1
11.500 -5.00 88.5 68.249 1
11.500 -5.00 98.3 78.045 1
11.500 -5.00 108.2 87.840 1
11.500 -5.00 118.0 97.636 1
11.500 -4.00 0.0 -16.693 0
11.500 -4.00 9.8 -6.884 0
11.500 -4.00 19.7 2.926 0
11.500 -4.00 29.5 12.735 1
11.500 -4.00 39.3 22.545 1
11.500 -4.00 49.2 32.354 1
11.500 -4.00 59.0 42.163 1
11.500 -4.00 68.8 51.973 1
11.500 -4.00 78.7 61.782 1
11.500 -4.00 88.5 71.591 1
11.500 -4.00 98.3 81.401 1
11.500 -4.00 108.2 91.210 1
11.500 -4.00 118.0 101.020 1
11.500 -3.00 0.0 -13.471 0
11.500 -3.00 9.8 -3.651 0
11.500 -3.00 19.7 6.168 1
11.500 -3.00 29.5 15.988 1
11.500 -3.00 39.3 25.808 1
11.500 -3.00 49.2 35.628 1
11.500 -3.00 59.0 45.448 1
11.500 -3.00 68.8 55.268 1
11.500 -3.00 78.7 65.088 1
11.500 -3.00 88.5 74.907 1
11.500 -3.00 98.3 84.727 1
11.500 -3.00 108.2 94.547 1
11.500 -3.00 118.0 104.367 1
11.500 -2.00 0.0 -10.250 0
11.500 -2.00 9.8 -0.422 0
11.500 -2.00 19.7 9.405 1
11.500 -2.00 29.5 19.232 1
11.500 -2.00 39.3 29.060 1
11.500 -2.00 49.2 38.887 1
11.500 -2.00 59.0 48.714 1
11.500 -2.00 68.8 58.542 1
11.500 -2.00 78.7 68.369 1
11.500 -2.00 88.5 78.196 1
11.500 -2.00 98.3 88.024 1
11.500 -2.00 108.2 97.851 1
11.500 -2.00 118.0 107.678 1
11.500 -1.00 0.0 -7.028 0
11.500 -1.00 9.8 2.804 0
11.500 -1.00 19.7 12.636 1
11.500 -1.00 29.5 22.467 1
11.500 -1.00 39.3 32.299 1
11.500 -1.00 49.2 42.131 1
11.500 -1.00 59.0 51.963 1
11.500 -1.00 68.8 61.795 1
11.500 -1.00 78.7 71.627 1
11.500 -1.00 88.5 81.458 1
11.500 -1.00 98.3 91.290 1
11.500 -1.00 108.2 101.122 1
11.500 -1.00 118.0 110.954 1
11.500 0.00 0.0 -3.806 0
11.500 0.00 9.8 6.027 1
11.500 0.00 19.7 15.860 1
11.500 0.00 29.5 25.694 1
11.500 0.00 39.3 35.527 1
11.500 0.00 49.2 45.360 1
11.500 0.00 59.0 55.194 1
11.500 0.00 68.8 65.027 1
11.500 0.00 78.7 74.860 1
11.500 0.00 88.5 84.694 1
11.500 0.00 98.3 94.527 1
11.500 0.00 108.2 104.360 1
11.500 0.00 118.0 114.194 1
11.500 1.00 0.0 -1.874 0
11.500 1.00 9.8 7.958 1
11.500 1.00 19.7 17.790 1
11.500 1.00 29.5 27.622 1
11.500 1.00 39.3 37.454 1
11.500 1.00 49.2 47.286 1
11.500 1.00 59.0 57.117 1
11.500 1.00 68.8 66.949 1
11.500 1.00 78.7 76.781 1
11.500 1.00 88.5 86.613 1
11.500 1.00 98.3 96.445 1
11.500 1.00 108.2 106.277 1
11.500 1.00 118.0 116.109 1
11.500 2.00 0.0 0.059 0
11.500 2.00 9.8 9.887 1
11.500 2.00 19.7 19.714 1
11.500 2.00 29.5 29.541 1
11.500 2.00 39.3 39.369 1
11.500 2.00 49.2 49.196 1
11.500 2.00 59.0 59.024 1
11.500 2.00 68.8 68.851 1
11.500 2.00 78.7 78.678 1
11.500 2.00 88.5 88.506 1
11.500 2.00 98.3 98.333 1
11.500 2.00 108.2 108.160 1
11.500 2.00 118.0 117.988 1
11.500 3.00 0.0 1.992 0
11.500 3.00 9.8 11.812 0
11.500 3.00 19.7 21.632 1
11.500 3.00 29.5 31.452 1
11.500 3.00 39.3 41.272 1
11.500 3.00 49.2 51.092 1
11.500 3.00 59.0 60.912 1
11.500 3.00 68.8 70.731 1
11.500 3.00 78.7 80.551 1
11.500 3.00 88.5 90.371 1
11.500 3.00 98.3 100.191 1
11.500 3.00 108.2 110.011 1
11.500 3.00 118.0 119.831 1
11.500 4.00 0.0 3.925 0
11.500 4.00 9.8 13.735 0
11.500 4.00 19.7 23.544 0
11.500 4.00 29.5 33.354 1
11.500 4.00 39.3 43.163 1
11.500 4.00 49.2 52.972 1
11.500 4.00 59.0 62.782 1
11.500 4.00 68.8 72.591 1
11.500 4.00 78.7 82.400 1
11.500 4.00 88.5 92.210 1
11.500 4.00 98.3 102.019 1
11.500 4.00 108.2 111.829 1
11.500 4.00 118.0 121.638 1
11.500 5.00 0.0 5.858 0
11.500 5.00 9.8 15.654 0
11.500 5.00 19.7 25.450 0
11.500 5.00 29.5 35.246 0
11.500 5.00 39.3 45.042 1
11.500 5.00 49.2 54.838 1
11.500 5.00 59.0 64.634 1
11.500 5.00 68.8 74.430 1
11.500 5.00 78.7 84.226 1
11.500 5.00 88.5 94.022 1
11.500 5.00 98.3 103.818 1
11.500 5.00 108.2 113.613 1
11.500 5.00 118.0 123.409 1
12.000 -10.00 0.0 -34.691 0
12.000 -10.00 9.8 -25.007 0
12.000 -10.00 19.7 -15.323 0
12.000 -10.00 29.5 -5.639 0
12.000 -10.00 39.3 4.045 0
12.000 -10.00 49.2 13.729 1
12.000 -10.00 59.0 23.413 1
12.000 -10.00 68.8 33.097 1
12.000 -10.00 78.7 42.781 1
12.000 -10.00 88.5 52.465 1
12.000 -10.00 98.3 62.149 1
12.000 -10.00 108.2 71.832 1
12.000 -10.00 118.0 81.516 1
12.000 -9.00 0.0 -31.183 0
12.000 -9.00 9.8 -21.471 0
12.000 -9.00 19.7 -11.758 0
12.000 -9.00 29.5 -2.046 0
12.000 -9.00 39.3 7.666 1
12.000 -9.00 49.2 17.378 1
12.000 -9.00 59.0 27.091 1
12.000 -9.00 68.8 36.803 1
12.000 -9.00 78.7 46.515 1
12.000 -9.00 88.5 56.227 1
12.000 -9.00 98.3 65.940 1
12.000 -9.00 108.2 75.652 1
12.000 -9.00 118.0 85.364 1
12.000 -8.00 0.0 -27.675 0
12.000 -8.00 9.8 -17.938 0
12.000 -8.00 19.7 -8.200 0
12.000 -8.00 29.5 1.538 0
12.000 -8.00 39.3 11.275 1
12.000 -8.00 49.2 21.013 1
12.000 -8.00 59.0 30.751 1
12.000 -8.00 68.8 40.488 1
12.000 -8.00 78.7 50.226 1
12.000 -8.00 88.5 59.964 1
12.000 -8.00 98.3 69.701 1
12.000 -8.00 108.2 79.439 1
12.000 -8.00 118.0 89.176 1
12.000 -7.00 0.0 -24.167 0
12.000 -7.00 9.8 -14.407 0
12.000 -7.00 19.7 -4.647 0
12.000 -7.00 29.5 5.113 0
12.000 -7.00 39.3 14.873 1
12.000 -7.00 49.2 24.633 1
12.000 -7.00 59.0 34.393 1
12.000 -7.00 68.8 44.153 1
12.000 -7.00 78.7 53.913 1
12.000 -7.00 88.5 63.673 1
12.000 -7.00 98.3 73.433 1
12.000 -7.00 108.2 83.193 1
12.000 -7.00 118.0 92.953 1
12.000 -6.00 0.0 -20.659 0
12.000 -6.00 9.8 -10.880 0
12.000 -6.00 19.7 -1.101 0
12.000 -6.00 29.5 8.679 1
12.000 -6.00 39.3 18.458 1
12.000 -6.00 49.2 28.238 1
12.000 -6.00 59.0 38.017 1
12.000 -6.00 68.8 47.797 1
12.000 -6.00 78.7 57.576 1
12.000 -6.00 88.5 67.356 1
12.000 -6.00 98.3 77.135 1
12.000 -6.00 108.2 86.915 1
12.000 -6.00 118.0 96.694 1
12.000 -5.00 0.0 -17.152 0
12.000 -5.00 9.8 -7.356 0
12.000 -5.00 19.7 2.440 0
12.000 -5.00 29.5 12.236 1
12.000 -5.00 39.3 22.032 1
12.000 -5.00 49.2 31.828 1
12.000 -5.00 59.0 41.624 1
12.000 -5.00 68.8 51.420 1
12.000 -5.00 78.7 61.216 1
12.000 -5.00 88.5 71.012 1
12.000 -5.00 98.3 80.807 1
12.000 -5.00 108.2 90.603 1
12.000 -5.00 118.0 100.399 1
12.000 -4.00 0.0 -13.644 0
12.000 -4.00 9.8 -3.834 0
12.000 -4.00 19.7 5.975 1
12.000 -4.00 29.5 15.784 1
12.000 -4.00 39.3 25.594 1
12.000 -4.00 49.2 35.403 1
12.000 -4.00 59.0 45.212 1
12.000 -4.00 68.8 55.022 1
12.000 -4.00 78.7 64.831 1
12.000 -4.00 88.5 74.641 1
12.000 -4.00 98.3 84.450 1
12.000 -4.00 108.2 94.259 1
12.000 -4.00 118.0 104.069 1
12.000 -3.00 0.0 -10.136 0
12.000 -3.00 9.8 -0.316 0
12.000 -3.00 19.7 9.504 1
12.000 -3.00 29.5 19.324 1
12.000 -3.00 39.3 29.143 1
12.000 -3.00 49.2 38.963 1
12.000 -3.00 59.0 48.783 1
12.000 -3.00 68.8 58.603 1
12.000 -3.00 78.7 68.423 1
12.000 -3.00 88.5 78.243 1
12.000 -3.00 98.3 88.063 1
12.000 -3.00 108.2 97.882 1
12.000 -3.00 118.0 107.702 1
12.000 -2.00 0.0 -6.628 0
12.000 -2.00 9.8 3.199 0
12.000 -2.00 19.7 13.027 1
12.000 -2.00 29.5 22.854 1
12.000 -2.00 39.3 32.681 1
12.000 -2.00 49.2 42.509 1
12.000 -2.00 59.0 52.336 1
12.000 -2.00 68.8 62.163 1
12.000 -2.00 78.7 71.991 1
12.000 -2.00 88.5 81.818 1
12.000 -2.00 98.3 91.645 1
12.000 -2.00 108.2 101.473 1
12.000 -2.00 118.0 111.300 1
12.000 -1.00 0.0 -3.120 0
12.000 -1.00 9.8 6.712 1
12.000 -1.00 19.7 16.543 1
12.000 -1.00 29.5 26.375 1
12.000 -1.00 39.3 36.207 1
12.000 -1.00 49.2 46.039 1
12.000 -1.00 59.0 55.871 1
12.000 -1.00 68.8 65.703 1
12.000 -1.00 78.7 75.534 1
12.000 -1.00 88.5 85.366 1
12.000 -1.00 98.3 95.198 1
12.000 -1.00 108.2 105.030 1
12.000 -1.00 118.0 114.862 1
12.000 0.00 0.0 0.388 0
12.000 0.00 9.8 10.221 1
12.000 0.00 19.7 20.054 1
12.000 0.00 29.5 29.888 1
12.000 0.00 39.3 39.721 1
12.000 0.00 49.2 49.554 1
12.000 0.00 59.0 59.388 1
12.000 0.00 68.8 69.221 1
12.000 0.00 78.7 79.054 1
12.000 0.00 88.5 88.888 1
12.000 0.00 98.3 98.721 1
12.000 0.00 108.2 108.554 1
12.000 0.00 118.0 118.388 1
12.000 1.00 0.0 2.492 0
12.000 1.00 9.8 12.324 1
12.000 1.00 19.7 22.156 1
12.000 1.00 29.5 31.988 1
12.000 1.00 39.3 41.820 1
12.000 1.00 49.2 51.651 1
12.000 1.00 59.0 61.483 1
12.000 1.00 68.8 71.315 1
12.000 1.00 78.7 81.147 1
12.000 1.00 88.5 90.979 1
12.000 1.00 98.3 100.811 1
12.000 1.00 108.2 110.642 1
12.000 1.00 118.0 120.474 1
12.000 2.00 0.0 4.597 1
12.000 2.00 9.8 14.424 1
12.000 2.00 19.7 24.252 1
12.000 2.00 29.5 34.079 1
12.000 2.00 39.3 43.906 1
12.000 2.00 49.2 53.734 1
12.000 2.00 59.0 63.561 1
12.000 2.00 68.8 73.388 1
12.000 2.00 78.7 83.216 1
12.000 2.00 88.5 93.043 1
12.000 2.00 98.3 102.870 1
12.000 2.00 108.2 112.698 1
12.000 2.00 118.0 122.525 1
12.000 3.00 0.0 6.702 0
12.000 3.00 9.8 16.522 1
12.000 3.00 19.7 26.341 1
12.000 3.00 29.5 36.161 1
12.000 3.00 39.3 45.981 1
12.000 3.00 49.2 55.801 1
12.000 3.00 59.0 65.621 1
12.000 3.00 68.8 75.441 1
12.000 3.00 78.7 85.261 1
12.000 3.00 88.5 95.080 1
12.000 3.00 98.3 104.900 1
12.000 3.00 108.2 114.720 1
12.000 3.00 118.0 124.540 1
12.000 4.00 0.0 8.806 0
12.000 4.00 9.8 18.616 0
12.000 4.00 19.7 28.425 1
12.000 4.00 29.5 38.235 1
12.000 4.00 39.3 48.044 1
12.000 4.00 49.2 57.853 1
12.000 4.00 59.0 67.663 1
12.000 4.00 68.8 77.472 1
12.000 4.00 78.7 87.281 1
12.000 4.00 88.5 97.091 1
12.000 4.00 98.3 106.900 1
12.000 4.00 108.2 116.710 1
12.000 4.00 118.0 126.519 1
12.000 5.00 0.0 10.911 0
12.000 5.00 9.8 20.707 0
12.000 5.00 19.7 30.503 0
12.000 5.00 29.5 40.299 1
12.000 5.00 39.3 50.095 1
12.000 5.00 49.2 59.891 1
12.000 5.00 59.0 69.687 1
12.000 5.00 68.8 79.483 1
12.000 5.00 78.7 89.278 1
12.000 5.00 88.5 99.074 1
12.000 5.00 98.3 108.870 1
12.000 5.00 108.2 118.666 1
12.000 5.00 118.0 128.462 1
12.500 -10.00 0.0 -33.302 0
12.500 -10.00 9.8 -23.619 0
12.500 -10.00 19.7 -13.935 0
12.500 -10.00 29.5 -4.251 0
12.500 -10.00 39.3 5.433 0
12.500 -10.00 49.2 15.117 1
12.500 -10.00 59.0 24.801 1
12.500 -10.00 68.8 34.485 1
12.500 -10.00 78.7 44.169 1
12.500 -10.00 88.5 53.853 1
12.500 -10.00 98.3 63.537 1
12.500 -10.00 108.2 73.221 1
12.500 -10.00 118.0 82.905 1
12.500 -9.00 0.0 -29.496 0
12.500 -9.00 9.8 -19.784 0
12.500 -9.00 19.7 -10.072 0
12.500 -9.00 29.5 -0.359 0
12.500 -9.00 39.3 9.353 1
12.500 -9.00 49.2 19.065 1
12.500 -9.00 59.0 28.777 1
12.500 -9.00 68.8 38.490 1
12.500 -9.00 78.7 48.202 1
12.500 -9.00 88.5 57.914 1
12.500 -9.00 98.3 67.626 1
12.500 -9.00 108.2 77.339 1
12.500 -9.00 118.0 87.051 1
12.500 -8.00 0.0 -25.690 0
12.500 -8.00 9.8 -15.952 0
12.500 -8.00 19.7 -6.215 0
12.500 -8.00 29.5 3.523 0
12.500 -8.00 39.3 13.261 1
12.500 -8.00 49.2 22.998 1
12.500 -8.00 59.0 32.736 1
12.500 -8.00 68.8 42.474 1
12.500 -8.00 78.7 52.211 1
12.500 -8.00 88.5 61.949 1
12.500 -8.00 98.3 71.686 1
12.500 -8.00 108.2 81.424 1
12.500 -8.00 118.0 91.162 1
12.500 -7.00 0.0 -21.884 0
12.500 -7.00 9.8 -12.124 0
12.500 -7.00 19.7 -2.364 0
12.500 -7.00 29.5 7.396 1
12.500 -7.00 39.3 17.156 1
12.500 -7.00 49.2 26.917 1
12.500 -7.00 59.0 36.677 1
12.500 -7.00 68.8 46.437 1
12.500 -7.00 78.7 56.197 1
12.500 -7.00 88.5 65.957 1
12.500 -7.00 98.3 75.717 1
12.500 -7.00 108.2 85.477 1
12.500 -7.00 118.0 95.237 1
12.500 -6.00 0.0 -18.077 0
12.500 -6.00 9.8 -8.298 0
12.500 -6.00 19.7 1.482 0
12.500 -6.00 29.5 11.261 1
12.500 -6.00 39.3 21.040 1
12.500 -6.00 49.2 30.820 1
12.500 -6.00 59.0 40.599 1
12.500 -6.00 68.8 50.379 1
12.500 -6.00 78.7 60.158 1
12.500 -6.00 88.5 69.938 1
12.500 -6.00 98.3 79.717 1
12.500 -6.00 108.2 89.497 1
12.500 -6.00 118.0 99.276 1
12.500 -5.00 0.0 -14.271 0
12.500 -5.00 9.8 -4.475 0
12.500 -5.00 19.7 5.321 0
12.500 -5.00 29.5 15.117 1
12.500 -5.00 39.3 24.912 1
12.500 -5.00 49.2 34.708 1
12.500 -5.00 59.0 44.504 1
12.500 -5.00 68.8 54.300 1
12.500 -5.00 78.7 64.096 1
12.500 -5.00 88.5 73.892 1
12.500 -5.00 98.3 83.688 1
12.500 -5.00 108.2 93.484 1
12.500 -5.00 118.0 103.280 1
12.500 -4.00 0.0 -10.465 0
12.500 -4.00 9.8 -0.656 0
12.500 -4.00 19.7 9.154 1
12.500 -4.00 29.5 18.963 1
12.500 -4.00 39.3 28.773 1
12.500 -4.00 49.2 38.582 1
12.500 -4.00 59.0 48.391 1
12.500 -4.00 68.8 58.201 1
12.500 -4.00 78.7 68.010 1
12.500 -4.00 88.5 77.820 1
12.500 -4.00 98.3 87.629 1
12.500 -4.00 108.2 97.438 1
12.500 -4.00 118.0 107.248 1
12.500 -3.00 0.0 -6.659 0
12.500 -3.00 9.8 3.161 0
12.500 -3.00 19.7 12.981 1
12.500 -3.00 29.5 22.801 1
12.500 -3.00 39.3 32.621 1
12.500 -3.00 49.2 42.441 1
12.500 -3.00 59.0 52.260 1
12.500 -3.00 68.8 62.080 1
12.500 -3.00 78.7 71.900 1
12.500 -3.00 88.5 81.720 1
12.500 -3.00 98.3 91.540 1
12.500 -3.00 108.2 101.360 1
12.500 -3.00 118.0 111.180 1
12.500 -2.00 0.0 -2.852 0
12.500 -2.00 9.8 6.975 1
12.500 -2.00 19.7 16.802 1
12.500 -2.00 29.5 26.630 1
12.500 -2.00 39.3 36.457 1
12.500 -2.00 49.2 46.284 1
12.500 -2.00 59.0 56.112 1
12.500 -2.00 68.8 65.939 1
12.500 -2.00 78.7 75.766 1
12.500 -2.00 88.5 85.594 1
12.500 -2.00 98.3 95.421 1
12.500 -2.00 108.2 105.248 1
12.500 -2.00 118.0 115.076 1
12.500 -1.00 0.0 0.954 0
12.500 -1.00 9.8 10.786 1
12.500 -1.00 19.7 20.618 1
12.500 -1.00 29.5 30.449 1
12.500 -1.00 39.3 40.281 1
12.500 -1.00 49.2 50.113 1
12.500 -1.00 59.0 59.945 1
12.500 -1.00 68.8 69.777 1
12.500 -1.00 78.7 79.609 1
12.500 -1.00 88.5 89.440 1
12.500 -1.00 98.3 99.272 1
12.500 -1.00 108.2 109.104 1
12.500 -1.00 118.0 118.936 1
12.500 0.00 0.0 4.760 0
12.500 0.00 9.8 14.593 1
12.500 0.00 19.7 24.427 1
12.500 0.00 29.5 34.260 1
12.500 0.00 39.3 44.093 1
12.500 0.00 49.2 53.927 1
12.500 0.00 59.0 63.760 1
12.500 0.00 68.8 73.593 1
12.500 0.00 78.7 83.427 1
12.500 0.00 88.5 93.260 1
12.500 0.00 98.3 103.093 1
12.500 0.00 108.2 112.927 1
12.500 0.00 118.0 122.760 1
12.500 1.00 0.0 7.044 1
12.500 1.00 9.8 16.876 1
12.500 1.00 19.7 26.708 1
12.500 1.00 29.5 36.539 1
12.500 1.00 39.3 46.371 1
12.500 1.00 49.2 56.203 1
12.500 1.00 59.0 66.035 1
12.500 1.00 68.8 75.867 1
12.500 1.00 78.7 85.699 1
12.500 1.00 88.5 95.530 1
12.500 1.00 98.3 105.362 1
12.500 1.00 108.2 115.194 1
12.500 1.00 118.0 125.026 1
12.500 2.00 0.0 9.328 1
12.500 2.00 9.8 19.155 1
12.500 2.00 19.7 28.982 1
12.500 2.00 29.5 38.810 1
12.500 2.00 39.3 48.637 1
12.500 2.00 49.2 58.464 1
12.500 2.00 59.0 68.292 1
12.500 2.00 68.8 78.119 1
12.500 2.00 78.7 87.946 1
12.500 2.00 88.5 97.774 1
12.500 2.00 98.3 107.601 1
12.500 2.00 108.2 117.428 1
12.500 2.00 118.0 127.256 1
12.500 3.00 0.0 11.611 0
12.500 3.00 9.8 21.431 1
12.500 3.00 19.7 31.251 1
12.500 3.00 29.5 41.071 1
12.500 3.00 39.3 50.891 1
12.500 3.00 49.2 60.711 1
12.500 3.00 59.0 70.531 1
12.500 3.00 68.8 80.350 1
12.500 3.00 78.7 90.170 1
12.500 3.00 88.5 99.990 1
12.500 3.00 98.3 109.810 1
12.500 3.00 108.2 119.630 1
12.500 3.00 118.0 129.450 1
12.500 4.00 0.0 13.895 0
12.500 4.00 9.8 23.705 0
12.500 4.00 19.7 33.514 1
12.500 4.00 29.5 43.323 1
12.500 4.00 39.3 53.133 1
12.500 4.00 49.2 62.942 1
12.500 4.00 59.0 72.751 1
12.500 4.00 68.8 82.561 1
12.500 4.00 78.7 92.370 1
12.500 4.00 88.5 102.180 1
12.500 4.00 98.3 111.989 1
12.500 4.00 108.2 121.798 1
12.500 4.00 118.0 131.608 1
12.500 5.00 0.0 16.179 0
12.500 5.00 9.8 25.975 0
12.500 5.00 19.7 35.771 0
12.500 5.00 29.5 45.567 1
12.500 5.00 39.3 55.363 1
12.500 5.00 49.2 65.158 1
12.500 5.00 59.0 74.954 1
12.500 5.00 68.8 84.750 1
12.500 5.00 78.7 94.546 1
12.500 5.00 88.5 104.342 1
12.500 5.00 98.3 114.138 1
12.500 5.00 108.2 123.934 1
12.500 5.00 118.0 133.730 1
13.000 -10.00 0.0 -31.857 0
13.000 -10.00 9.8 -22.173 0
13.000 -10.00 19.7 -12.489 0
13.000 -10.00 29.5 -2.806 0
13.000 -10.00 39.3 6.878 0
13.000 -10.00 49.2 16.562 1
13.000 -10.00 59.0 26.246 1
13.000 -10.00 68.8 35.930 1
13.000 -10.00 78.7 45.614 1
13.000 -10.00 88.5 55.298 1
13.000 -10.00 98.3 64.982 1
13.000 -10.00 108.2 74.666 1
13.000 -10.00 118.0 84.350 1
13.000 -9.00 0.0 -27.741 0
13.000 -9.00 9.8 -18.028 0
13.000 -9.00 19.7 -8.316 0
13.000 -9.00 29.5 1.396 0
13.000 -9.00 39.3 11.109 1
13.000 -9.00 49.2 20.821 1
13.000 -9.00 59.0 30.533 1
13.000 -9.00 68.8 40.245 1
13.000 -9.00 78.7 49.958 1
13.000 -9.00 88.5 59.670 1
13.000 -9.00 98.3 69.382 1
13.000 -9.00 108.2 79.094 1
13.000 -9.00 118.0 88.807 1
13.000 -8.00 0.0 -23.624 0
13.000 -8.00 9.8 -13.886 0
13.000 -8.00 19.7 -4.148 0
13.000 -8.00 29.5 5.589 0
13.000 -8.00 39.3 15.327 1
13.000 -8.00 49.2 25.065 1
13.000 -8.00 59.0 34.802 1
13.000 -8.00 68.8 44.540 1
13.000 -8.00 78.7 54.277 1
13.000 -8.00 88.5 64.015 1
13.000 -8.00 98.3 73.753 1
13.000 -8.00 108.2 83.490 1
13.000 -8.00 118.0 93.228 1
13.000 -7.00 0.0 -19.507 0
13.000 -7.00 9.8 -9.747 0
13.000 -7.00 19.7 0.013 0
13.000 -7.00 29.5 9.773 1
13.000 -7.00 39.3 19.533 1
13.000 -7.00 49.2 29.293 1
13.000 -7.00 59.0 39.053 1
13.000 -7.00 68.8 48.813 1
13.000 -7.00 78.7 58.573 1
13.000 -7.00 88.5 68.334 1
13.000 -7.00 98.3 78.094 1
13.000 -7.00 108.2 87.854 1
13.000 -7.00 118.0 97.614 1
13.000 -6.00 0.0 -15.390 0
13.000 -6.00 9.8 -5.611 0
13.000 -6.00 19.7 4.169 0
13.000 -6.00 29.5 13.948 1
13.000 -6.00 39.3 23.728 1
13.000 -6.00 49.2 33.507 1
13.000 -6.00 59.0 43.287 1
13.000 -6.00 68.8 53.066 1
13.000 -6.00 78.7 62.846 1
13.000 -6.00 88.5 72.625 1
13.000 -6.00 98.3 82.405 1
13.000 -6.00 108.2 92.184 1
13.000 -6.00 118.0 101.964 1
13.000 -5.00 0.0 -11.273 0
13.000 -5.00 9.8 -1.477 0
13.000 -5.00 19.7 8.319 1
13.000 -5.00 29.5 18.115 1
13.000 -5.00 39.3 27.911 1
13.000 -5.00 49.2 37.706 1
13.000 -5.00 59.0 47.502 1
13.000 -5.00 68.8 57.298 1
13.000 -5.00 78.7 67.094 1
13.000 -5.00 88.5 76.890 1
13.000 -5.00 98.3 86.686 1
13.000 -5.00 108.2 96.482 1
13.000 -5.00 118.0 106.278 1
13.000 -4.00 0.0 -7.156 0
13.000 -4.00 9.8 2.653 0
13.000 -4.00 19.7 12.462 1
13.000 -4.00 29.5 22.272 1
13.000 -4.00 39.3 32.081 1
13.000 -4.00 49.2 41.891 1
13.000 -4.00 59.0 51.700 1
13.000 -4.00 68.8 61.509 1
13.000 -4.00 78.7 71.319 1
13.000 -4.00 88.5 81.128 1
13.000 -4.00 98.3 90.938 1
13.000 -4.00 108.2 100.747 1
13.000 -4.00 118.0 110.556 1
13.000 -3.00 0.0 -3.039 0
13.000 -3.00 9.8 6.780 0
13.000 -3.00 19.7 16.600 1
13.000 -3.00 29.5 26.420 1
13.000 -3.00 39.3 36.240 1
13.000 -3.00 49.2 46.060 1
13.000 -3.00 59.0 55.880 1
13.000 -3.00 68.8 65.700 1
13.000 -3.00 78.7 75.519 1
13.000 -3.00 88.5 85.339 1
13.000 -3.00 98.3 95.159 1
13.000 -3.00 108.2 104.979 1
13.000 -3.00 118.0 114.799 1
13.000 -2.00 0.0 1.077 0
13.000 -2.00 9.8 10.905 1
13.000 -2.00 19.7 20.732 1
13.000 -2.00 29.5 30.559 1
13.000 -2.00 39.3 40.387 1
13.000 -2.00 49.2 50.214 1
13.000 -2.00 59.0 60.041 1
13.000 -2.00 68.8 69.869 1
13.000 -2.00 78.7 79.696 1
13.000 -2.00 88.5 89.524 1
13.000 -2.00 98.3 99.351 1
13.000 -2.00 108.2 109.178 1
13.000 -2.00 118.0 119.006 1
13.000 -1.00 0.0 5.194 0
13.000 -1.00 9.8 15.026 1
13.000 -1.00 19.7 24.858 1
13.000 -1.00 29.5 34.690 1
13.000 -1.00 39.3 44.522 1
13.000 -1.00 49.2 54.353 1
13.000 -1.00 59.0 64.185 1
13.000 -1.00 68.8 74.017 1
13.000 -1.00 78.7 83.849 1
13.000 -1.00 88.5 93.681 1
13.000 -1.00 98.3 103.513 1
13.000 -1.00 108.2 113.344 1
13.000 -1.00 118.0 123.176 1
13.000 0.00 0.0 9.311 1
13.000 0.00 9.8 19.144 1
13.000 0.00 19.7 28.978 1
13.000 0.00 29.5 38.811 1
13.000 0.00 39.3 48.644 1
13.000 0.00 49.2 58.478 1
13.000 0.00 59.0 68.311 1
13.000 0.00 68.8 78.144 1
13.000 0.00 78.7 87.978 1
13.000 0.00 88.5 97.811 1
13.000 0.00 98.3 107.644 1
13.000 0.00 108.2 117.478 1
13.000 0.00 118.0 127.311 1
13.000 1.00 0.0 11.781 1
13.000 1.00 9.8 21.613 1
13.000 1.00 19.7 31.445 1
13.000 1.00 29.5 41.277 1
13.000 1.00 39.3 51.109 1
13.000 1.00 49.2 60.940 1
13.000 1.00 59.0 70.772 1
13.000 1.00 68.8 80.604 1
13.000 1.00 78.7 90.436 1
13.000 1.00 88.5 100.268 1
13.000 1.00 98.3 110.100 1
13.000 1.00 108.2 119.931 1
13.000 1.00 118.0 129.763 1
13.000 2.00 0.0 14.251 1
13.000 2.00 9.8 24.079 1
13.000 2.00 19.7 33.906 1
13.000 2.00 29.5 43.733 1
13.000 2.00 39.3 53.561 1
