it n time energy barrier aux reached lf_min al_max
387 334 51.4750 1.3810 12.6455 1.4155 0.756 0.340 7.95
388 334 44.8592 1.5115 12.2950 1.3110 0.769 0.372 8.87
389 335 47.6971 1.3989 12.3261 1.3965 0.787 0.362 7.31
390 336 51.2419 1.5205 12.1158 1.3273 0.791 0.438 6.79
391 336 52.0299 1.4752 12.6008 1.4837 0.803 0.232 9.27
392 337 53.8200 1.3478 13.1987 1.4705 0.809 0.428 9.32
393 338 45.9434 1.4204 13.1374 1.3861 0.816 0.283 8.93
394 339 47.4177 1.3413 13.0133 1.3339 0.831 0.454 8.43
395 339 47.9855 1.3305 13.4928 1.5484 0.822 0.370 9.53
396 340 49.1207 1.3400 13.5107 1.2297 0.834 0.312 8.58
397 341 47.3853 1.3953 13.3151 1.3194 0.831 0.167 8.89
398 341 47.7918 1.6451 13.7548 1.3351 0.828 0.446 6.48
399 342 52.1452 1.2584 13.2224 1.3964 0.819 0.481 11.15
400 343 57.3908 1.6160 12.8022 1.4564 0.825 0.484 10.53
401 344 46.3555 1.5227 12.8508 1.5283 0.834 0.330 7.71
402 344 50.5724 1.2738 12.6370 1.3376 0.841 0.312 10.36
403 345 48.2730 1.3851 12.4196 1.3046 0.841 0.366 13.02
404 346 47.8920 1.4308 12.9927 1.3633 0.837 0.465 6.52
405 346 45.8082 1.2952 12.9557 1.6028 0.850 0.264 7.78
406 347 52.3984 1.3059 12.7287 1.4025 0.831 0.536 10.73
407 348 57.5259 1.2954 13.0571 1.4643 0.816 0.452 7.01
408 349 47.3008 1.2722 12.8526 1.4737 0.809 0.445 5.33
409 349 51.9484 1.2818 13.2130 1.3687 0.800 0.384 7.60
410 350 48.8367 1.3693 13.6120 1.4951 0.800 0.265 6.86
411 351 53.4531 1.4371 13.0083 1.5228 0.794 0.546 7.96
412 351 50.7382 1.5425 13.1683 1.3079 0.791 0.345 10.68
413 352 48.5775 1.2090 12.8018 1.5168 0.794 0.340 8.24
414 353 44.2588 1.5798 12.6347 1.5755 0.800 0.206 7.81
415 353 46.6430 1.4069 12.0674 1.5233 0.806 0.312 12.35
416 354 47.4513 1.3439 12.0752 1.4551 0.838 0.546 13.56
417 355 51.0387 1.4302 12.3050 1.4719 0.859 0.332 7.82
418 356 52.2931 1.3880 12.2042 1.5582 0.863 0.189 6.25
419 356 47.0658 1.5237 12.5387 1.3697 0.884 0.463 12.29
420 357 46.2758 1.3728 11.9334 1.5273 0.894 0.581 7.69
421 358 48.7551 1.3083 11.8397 1.5295 0.900 0.477 10.37
422 358 52.9440 1.2927 11.6507 1.5046 0.894 0.464 10.68
423 359 55.5358 1.3138 11.6761 1.5768 0.884 0.475 8.09
424 360 49.1119 1.4772 11.7029 1.5775 0.872 0.572 9.72
425 361 49.6950 1.3774 11.7689 1.4332 0.850 0.418 8.85
426 361 49.6043 1.3277 12.2879 1.4090 0.841 0.424 8.29
427 362 48.4465 1.5829 11.9697 1.3495 0.841 0.462 6.98
428 363 50.2963 1.9606 12.5685 1.5214 0.856 0.241 8.89
429 363 46.8459 1.6465 13.0883 1.4458 0.853 0.257 8.32
430 364 54.8562 1.8976 14.1303 1.3543 0.853 0.322 7.62
431 365 54.0114 1.6891 14.0614 1.4348 0.853 0.510 7.01
432 366 52.0606 1.5778 13.8161 1.6008 0.853 0.459 7.15
433 366 54.9002 1.2786 14.1760 1.5571 0.838 0.543 8.97
434 367 53.0532 1.4427 14.1343 1.4941 0.838 0.492 8.49
435 368 47.8488 1.6264 14.1133 1.5500 0.853 0.458 5.11
436 368 42.8488 1.5192 13.8048 1.5439 0.872 0.495 9.55
437 369 46.2602 1.6111 14.1231 1.5490 0.866 0.411 8.27
438 370 48.7736 1.4763 13.3473 1.5939 0.859 0.400 7.23
439 370 48.1797 1.6667 12.5584 1.4363 0.863 0.441 10.85
440 371 49.9542 1.4572 12.0137 1.5104 0.866 0.417 8.77
441 372 46.7108 1.6218 12.5118 1.4900 0.866 0.302 4.54
442 373 52.3952 1.5546 12.4576 1.5775 0.850 0.547 5.98
443 373 54.6879 1.4822 12.4486 1.4929 0.869 0.441 6.16
444 374 55.1750 1.4398 12.4121 1.5089 0.853 0.303 9.12
445 375 56.2164 1.5176 12.9910 1.4813 0.847 0.271 10.62
446 375 52.4738 1.5126 12.9002 1.5022 0.831 0.541 8.60
447 376 49.2644 1.6528 12.5869 1.6653 0.850 0.410 7.32
448 377 54.0460 1.5119 12.6045 1.5182 0.856 0.285 8.49
449 378 51.5054 1.4780 12.5484 1.5351 0.850 0.305 8.60
450 378 51.8779 1.7316 12.8974 1.5024 0.841 0.413 7.88
451 379 51.8637 1.5944 12.6166 1.5841 0.844 0.471 9.48
452 380 50.2301 1.5167 12.7361 1.6474 0.856 0.540 9.24
453 380 49.1453 1.5428 12.9164 1.5563 0.866 0.393 7.64
454 381 52.1907 1.5759 13.2392 1.6436 0.891 0.403 5.78
455 382 48.2204 1.8301 13.2033 1.6083 0.897 0.439 4.45
456 383 47.5487 1.5335 13.6071 1.5345 0.909 0.405 8.23
457 383 50.6715 1.6113 13.8465 1.4976 0.900 0.350 9.07
458 384 50.7496 1.4435 13.8174 1.5106 0.894 0.482 8.39
459 385 56.0399 1.6531 14.4828 1.5830 0.881 0.378 12.49
460 385 51.6890 1.3937 13.5857 1.4339 0.881 0.599 7.60
461 386 56.3693 1.7295 13.9459 1.6599 0.881 0.541 8.96
462 387 46.9536 1.5183 13.8784 1.4959 0.897 0.394 11.36
463 387 53.6732 1.7328 14.0457 1.7493 0.881 0.400 7.54
464 388 49.0226 1.5804 14.0563 1.6088 0.891 0.199 7.82
465 389 54.3991 1.5580 13.6454 1.5297 0.884 0.462 13.20
466 390 50.8503 1.7169 13.7832 1.5586 0.881 0.341 6.49
467 390 52.0703 1.6845 13.5471 1.6146 0.875 0.335 7.64
468 391 54.7192 1.8189 13.7217 1.6933 0.859 0.352 10.15
469 392 51.9776 1.7497 13.5872 1.5494 0.869 0.262 9.88
470 392 49.4347 1.5235 14.0249 1.6977 0.872 0.483 9.95
471 393 50.3947 1.7659 14.1774 1.5297 0.872 0.443 6.92
472 394 52.9206 1.4340 14.7298 1.8290 0.872 0.422 9.44
473 395 51.1154 1.7756 14.8066 1.6630 0.881 0.161 6.25
474 395 52.3442 1.6533 14.7001 1.5533 0.872 0.402 8.35
475 396 51.5964 1.8480 14.6390 1.6477 0.875 0.558 12.52
476 397 47.5042 1.9535 14.5824 1.7608 0.872 0.383 8.70
477 397 54.5650 1.5258 14.7544 1.8519 0.878 0.457 8.11
478 398 49.5819 1.5540 14.8847 1.5926 0.894 0.441 7.12
479 399 51.2587 1.3978 14.5610 1.6226 0.900 0.388 7.70
480 400 59.4357 1.5019 14.3025 1.7066 0.887 0.422 7.52
481 400 66.1310 1.4727 13.7106 1.7365 0.862 0.418 7.66
482 400 55.0296 1.5381 13.6099 1.6802 0.862 0.353 6.87
483 400 51.5026 1.7503 13.1908 1.7043 0.859 0.452 9.27
484 400 55.8787 1.8990 13.5360 1.6919 0.869 0.007 9.45
485 400 51.5624 1.8465 13.9909 1.6273 0.881 0.388 9.19
486 400 50.9216 1.7692 13.9971 1.6792 0.888 0.200 9.21
487 400 50.6858 1.8131 13.8308 1.5777 0.881 0.355 13.60
488 400 48.2636 1.7118 13.9803 1.6190 0.891 0.474 11.28
489 400 52.9946 1.5605 14.5013 1.7150 0.894 0.271 6.65
490 400 53.1423 1.3536 14.6292 1.6386 0.900 0.564 7.43
491 400 54.2884 1.8659 14.9332 1.3781 0.906 0.510 5.68
492 400 51.2449 1.6398 14.6590 1.7252 0.891 0.565 7.21
493 400 50.8073 1.7240 14.8625 1.5719 0.884 0.432 7.66
494 400 49.7278 1.7128 14.4127 1.5335 0.878 0.176 10.41
495 400 51.9949 1.5392 13.8759 1.7166 0.866 0.591 9.11
496 400 54.4371 1.8670 14.0512 1.7562 0.863 0.231 5.56
497 400 53.0207 1.6603 14.5151 1.6514 0.863 0.458 7.52
498 400 49.3652 1.6995 13.7567 1.5744 0.859 0.535 8.95
499 400 50.4992 1.4824 13.0076 1.6822 0.863 0.534 14.14
500 400 55.0891 1.6679 12.8452 1.6661 0.863 0.599 11.15
501 400 59.7435 1.5023 12.1693 1.7304 0.872 0.526 8.94
502 400 59.7414 1.7794 12.5216 1.7294 0.863 0.394 8.79
503 400 52.0774 1.5758 12.0654 1.4601 0.866 0.422 8.44
504 400 55.1233 1.7246 12.1998 1.6060 0.850 0.456 8.82
505 400 50.1880 1.8328 12.1618 1.5212 0.847 0.475 7.27
506 400 50.6738 2.0978 11.9234 1.6770 0.841 0.433 8.20
507 400 51.7229 1.8857 11.7897 1.7442 0.841 0.060 8.34
508 400 50.2087 1.8988 12.1865 1.7259 0.828 0.336 6.27
509 400 50.6292 1.6634 12.1359 1.5913 0.822 0.527 8.16
510 400 52.4060 1.6799 12.3085 1.6823 0.831 0.478 11.62
511 400 48.6281 1.5486 12.3711 1.5125 0.847 0.581 7.95
512 400 48.0155 1.6480 11.8719 1.4830 0.869 0.456 5.10
513 400 58.4851 1.5605 12.2004 1.6900 0.872 0.389 10.01
514 400 61.2262 1.6166 12.4933 1.5507 0.887 0.202 8.42
515 400 55.2074 1.8097 12.5276 1.7358 0.887 0.544 5.89
516 400 54.0683 1.8334 12.8397 1.5831 0.894 0.212 9.01
517 400 48.6555 1.7304 12.4900 1.5165 0.906 0.402 5.64
518 400 51.9103 1.9951 12.2807 1.6666 0.912 0.470 9.84
519 400 47.2434 2.0499 13.1638 1.6693 0.912 0.197 5.44
520 400 53.7898 1.7346 13.8613 1.7615 0.909 0.235 8.36
521 400 53.8910 1.8624 14.8864 1.6742 0.894 0.297 7.92
522 400 51.4982 1.6193 14.9013 1.6593 0.894 0.392 6.99
523 400 48.1996 1.7677 14.5843 1.6673 0.894 0.235 8.38
524 400 47.2028 1.6561 14.3026 1.6263 0.891 0.467 10.75
525 400 50.1204 1.3884 14.4430 1.6424 0.900 0.458 10.66
526 400 47.4912 1.7325 14.4764 1.6104 0.903 0.353 9.74
527 400 45.7612 1.9998 14.5910 1.7568 0.903 0.408 9.14
528 400 48.5546 1.7610 15.4539 1.4580 0.909 0.217 7.16
529 400 48.0909 1.8328 15.1202 1.7545 0.916 0.306 5.98
530 400 50.5556 1.8129 15.1062 1.6415 0.928 0.349 7.94
531 400 44.9087 1.9882 14.9497 1.6786 0.944 0.327 11.84
532 400 56.1996 1.8802 15.5246 1.5017 0.944 0.235 6.27
533 400 54.4098 1.5379 15.7461 1.7378 0.953 0.462 10.14
534 400 46.5375 1.4166 15.7070 1.6835 0.956 0.466 6.68
535 400 57.7870 1.4970 15.6239 1.6390 0.944 0.517 7.20
536 400 53.2407 1.6590 15.5617 1.6286 0.931 0.449 9.85
537 400 50.5924 1.6342 15.1258 1.6420 0.925 0.484 8.98
538 400 48.6646 1.6953 14.5942 1.6197 0.919 0.509 6.11
539 400 49.2550 1.8437 14.2413 1.5581 0.916 0.456 7.37
540 400 46.7037 1.6835 13.4861 1.4447 0.906 0.376 8.69
541 400 47.6825 1.6945 12.8720 1.5278 0.906 0.415 7.26
542 400 47.2874 1.6231 12.3691 1.6729 0.916 0.490 9.06
543 400 49.5047 1.7872 12.9036 1.6036 0.909 0.315 7.86
544 400 47.9148 1.5944 12.7109 1.7396 0.916 0.375 7.96
545 400 53.7679 1.6629 12.6321 1.7682 0.928 0.488 5.80
546 400 45.6638 1.7028 12.2639 1.7454 0.944 0.436 7.64
547 400 48.7964 1.9543 12.5095 1.5897 0.947 0.478 9.34
548 400 48.9312 1.7605 12.5152 1.5783 0.953 0.473 6.05
549 400 53.0518 2.0479 12.7835 1.6836 0.953 0.300 9.76
550 400 53.5619 2.0994 13.4017 1.6010 0.956 0.308 7.44
551 400 47.2308 2.1430 14.2685 1.6278 0.956 0.287 4.53
552 400 48.7411 1.8649 14.8429 1.5626 0.950 0.334 8.48
553 400 46.9510 1.7506 14.1917 1.7391 0.953 0.488 8.20
554 400 50.6672 1.4918 14.3902 1.4761 0.950 0.264 10.22
555 400 56.3946 1.3920 14.2417 1.7253 0.947 0.549 6.98
556 400 53.5952 1.6736 14.2170 1.7827 0.934 0.453 6.63
557 400 50.5244 1.6643 14.2178 1.6946 0.925 0.317 7.41
558 400 47.5189 1.6755 13.9156 1.6634 0.922 0.478 6.83
559 400 46.8460 1.5735 13.8591 1.7630 0.916 0.516 5.45
560 400 48.5606 1.9881 13.3986 1.6324 0.912 0.489 6.01
561 400 50.7655 1.4543 12.9209 1.5158 0.906 0.301 7.59
562 400 51.5827 1.6126 12.5496 1.5887 0.909 0.417 7.43
563 400 49.5606 1.7552 12.6303 1.6607 0.912 0.413 9.23
564 400 52.1072 1.6824 12.3579 1.7106 0.913 0.456 7.13
565 400 47.6518 1.7731 13.1760 1.6382 0.909 0.395 9.60
566 400 47.2512 1.7307 12.8070 1.7067 0.916 0.533 6.63
567 400 46.2499 1.8676 13.4153 1.5673 0.928 0.471 7.82
568 400 47.7992 1.9709 13.6528 1.6150 0.934 0.267 9.11
569 400 47.0786 1.6958 13.2919 1.8247 0.947 0.503 6.48
570 400 46.1297 1.7486 13.6027 1.6889 0.956 0.372 9.18
571 400 45.0199 1.7597 13.4075 1.6820 0.963 0.467 7.23
572 400 49.1604 1.7712 13.4449 1.6487 0.959 0.431 5.94
573 400 44.8538 1.9735 13.3223 1.5999 0.950 0.526 8.24
574 400 51.7339 1.6188 13.4137 1.7034 0.950 0.518 7.60
575 400 50.0231 1.7459 12.9689 1.8266 0.953 0.393 10.65
576 400 54.4656 1.9533 13.8770 1.6376 0.947 0.476 7.53
577 400 46.5967 1.7650 13.9115 1.6266 0.938 0.200 9.58
578 400 46.2565 1.7546 13.5220 1.4556 0.931 0.330 8.33
579 400 47.2368 1.9918 13.6579 1.6734 0.931 0.477 7.46
580 400 47.2548 1.7430 13.0492 1.7887 0.925 0.560 6.38
581 400 44.1178 1.8765 12.9431 1.6423 0.922 0.529 6.09
582 400 43.8012 1.7854 13.0531 1.7104 0.925 0.374 6.19
583 400 48.8781 1.7632 12.9149 1.6081 0.931 0.465 8.04
584 400 49.6232 2.0244 13.1397 1.7100 0.931 0.440 8.81
585 400 50.3629 1.8552 13.6220 1.6683 0.941 0.383 10.34
586 400 49.8990 1.7201 13.0685 1.8482 0.950 0.477 8.58
587 400 50.3119 1.5941 12.5801 1.7429 0.950 0.425 6.88
588 400 47.8010 1.5421 13.0886 1.6225 0.950 0.489 7.17
589 400 54.2549 1.6067 12.9901 1.7572 0.941 0.490 6.98
590 400 46.8004 1.7191 13.8483 1.7055 0.947 0.367 7.68
591 400 49.4929 2.0516 14.3793 1.6595 0.947 0.349 6.36
592 400 42.7917 1.7109 14.5346 1.6597 0.947 0.355 7.34
593 400 47.1921 1.9322 15.1605 1.5069 0.947 0.214 8.86
594 400 50.9001 1.5303 14.6878 1.7284 0.947 0.277 7.22
595 400 45.0220 1.8222 13.9601 1.6789 0.941 0.413 6.91
596 400 46.0908 1.6254 13.6089 1.7367 0.931 0.595 7.55
597 400 47.4411 1.6793 13.6544 1.6855 0.938 0.416 8.37
598 400 46.0335 1.6902 13.1602 1.5412 0.938 0.444 8.00
599 400 47.3862 1.6479 13.2177 1.6360 0.938 0.408 7.49
600 400 45.0624 1.8255 12.6889 1.7120 0.931 0.564 7.46
601 400 45.1538 1.6757 12.2720 1.7763 0.938 0.490 11.88
602 400 46.1253 1.7600 12.1162 1.6648 0.931 0.444 7.38
603 400 44.8915 1.5309 12.1788 1.5785 0.937 0.468 9.04
604 400 50.4259 1.6894 12.1361 1.6066 0.941 0.533 7.83
605 400 47.4015 1.6626 12.3821 1.6362 0.941 0.396 8.43
606 400 48.3541 1.5582 12.9945 1.6883 0.947 0.342 9.39
607 400 46.0642 1.8240 13.1437 1.6024 0.944 0.413 8.48
608 400 48.5694 1.7756 13.6571 1.6000 0.950 0.318 8.29
609 400 48.8676 1.7191 13.4976 1.6762 0.950 0.518 5.25
610 400 47.8044 2.1158 14.5637 1.7272 0.956 0.272 11.13
611 400 45.2089 1.6380 14.6050 1.5739 0.950 0.483 8.29
612 400 45.0531 1.5688 14.0093 1.5674 0.953 0.523 7.37
613 400 52.2959 1.9443 13.7657 1.6666 0.944 0.473 5.94
614 400 44.6819 1.6897 14.0054 1.6559 0.944 0.480 8.37
615 400 43.9685 1.7568 13.9301 1.6811 0.944 0.442 7.01
616 400 47.9406 1.9908 14.1117 1.5496 0.950 0.364 8.91
617 400 45.8020 1.9970 13.8761 1.3638 0.959 0.409 6.85
618 400 48.0827 1.8068 13.8619 1.5759 0.953 0.422 5.31
619 400 45.3911 1.7512 13.8271 1.6641 0.950 0.494 9.40
620 400 55.1697 1.5869 12.7405 1.7070 0.941 0.484 7.21
621 400 51.1779 1.5015 12.8542 1.6852 0.937 0.186 7.44
622 400 48.3006 1.7104 13.2106 1.7007 0.941 0.289 5.72
623 400 43.2570 1.8401 12.7331 1.6821 0.950 0.523 5.34
624 400 46.2876 1.9477 13.2696 1.7464 0.950 0.411 8.15
625 400 46.4411 1.8177 13.8871 1.6250 0.956 0.314 8.57
626 400 50.1543 1.6942 13.3015 1.6480 0.947 0.531 7.37
627 400 46.4084 1.7175 13.3881 1.6332 0.944 0.467 10.02
628 400 47.4009 1.7542 13.0485 1.6532 0.947 0.483 6.63
629 400 49.4607 1.3911 13.0175 1.7786 0.953 0.552 6.77
630 400 47.5779 1.7172 13.1297 1.7322 0.956 0.289 10.40
631 400 46.6968 1.7443 12.7819 1.7491 0.966 0.457 7.77
632 400 48.0477 1.8268 12.6649 1.6858 0.963 0.459 9.31
633 400 46.8350 1.7637 12.4557 1.6593 0.956 0.459 9.30
634 400 44.8474 1.6891 11.9933 1.6673 0.956 0.580 6.67
635 400 48.6976 1.7257 11.5728 1.6009 0.950 0.362 8.88
636 400 50.2617 1.6157 11.5682 1.7715 0.953 0.406 6.01
637 400 50.2591 1.7257 11.4169 1.6268 0.950 0.447 7.97
638 400 49.3911 1.7108 12.0649 1.6720 0.941 0.395 6.85
639 400 46.7270 1.3126 12.2836 1.6389 0.941 0.466 6.08
640 400 42.6733 1.6676 12.4913 1.6518 0.947 0.109 9.72
641 400 48.1112 2.0262 12.6823 1.6076 0.947 0.340 7.65
642 400 45.2291 1.7157 13.0294 1.6651 0.944 0.279 10.21
643 400 46.3186 1.6971 13.3995 1.7507 0.944 0.515 7.31
644 400 44.9396 1.6443 13.2189 1.6035 0.947 0.386 8.05
645 400 45.2795 1.6927 13.0258 1.4601 0.947 0.243 10.81
646 400 45.9974 1.7363 13.6509 1.5412 0.950 0.197 8.39
647 400 48.4986 2.1156 14.2446 1.6383 0.953 0.356 6.67
648 400 48.4044 1.5947 13.4843 1.7942 0.959 0.456 8.05
649 400 48.1276 1.8814 13.7624 1.6651 0.966 0.486 7.61
650 400 46.2161 1.8422 13.4155 1.6412 0.966 0.316 7.52
651 400 44.6036 1.9714 13.9745 1.6862 0.966 0.276 6.27
652 400 45.1438 1.6077 13.5899 1.6890 0.972 0.467 6.52
653 400 48.7312 1.9065 13.9324 1.6715 0.978 0.382 6.64
654 400 50.5103 1.6849 13.7439 1.6926 0.972 0.574 6.94
655 400 46.8264 1.6633 13.8676 1.6293 0.975 0.485 8.42
656 400 46.6795 1.6172 13.3333 1.6325 0.969 0.448 7.96
657 400 43.7343 1.7283 12.7117 1.6509 0.972 0.404 7.42
658 400 44.2818 1.7708 12.9164 1.5184 0.978 0.378 9.76
659 400 42.5589 1.9380 13.7973 1.6545 0.978 0.170 5.11
660 400 42.4496 1.6685 13.3865 1.7456 0.978 0.475 5.78
661 400 50.3819 1.7297 12.7304 1.5623 0.969 0.244 8.17
662 400 46.8089 1.7361 12.7549 1.6046 0.962 0.481 7.79
663 400 42.8001 1.9074 12.9024 1.6446 0.959 0.310 6.90
664 400 45.2258 1.6193 13.0007 1.5981 0.962 0.362 6.76
665 400 43.5121 1.8991 13.4703 1.6495 0.959 0.243 6.84
666 400 43.6709 1.7805 13.6793 1.5130 0.969 0.351 5.68
667 400 46.7989 2.0687 13.8483 1.6368 0.959 0.335 7.29
668 400 51.1021 1.9769 14.3464 1.5897 0.947 0.423 6.27
669 400 48.6897 1.7427 13.2950 1.7198 0.941 0.376 8.40
670 400 46.4989 2.0031 14.2555 1.6156 0.931 0.293 8.53
671 400 48.4761 2.3641 14.5623 1.5378 0.931 0.354 8.18
672 400 48.2478 1.7843 15.5888 1.7092 0.928 0.292 9.51
673 400 49.9595 1.7836 15.7369 1.6582 0.928 0.330 10.06
674 400 47.6766 1.6304 16.3217 1.5134 0.925 0.388 6.40
675 400 50.4234 1.7431 16.1022 1.6941 0.916 0.337 10.02
676 400 45.7847 1.6676 15.9805 1.6219 0.913 0.320 9.86
677 400 43.2563 1.8323 15.9341 1.6077 0.916 0.350 7.49
678 400 44.4795 1.7332 15.9268 1.5668 0.928 0.356 10.06
679 400 47.2081 2.0343 16.7374 1.7109 0.925 0.308 5.77
680 400 44.6360 1.7378 16.4536 1.5029 0.931 0.433 5.86
681 400 46.8223 1.6159 16.1245 1.6189 0.941 0.332 9.11
682 400 47.2666 1.8917 15.3995 1.6089 0.944 0.339 6.18
683 400 46.1397 1.8922 14.9387 1.7674 0.944 0.424 6.33
684 400 48.9253 1.9293 14.8247 1.7555 0.950 0.428 9.70
685 400 45.0687 2.0054 15.8022 1.6259 0.966 0.084 8.49
686 400 44.9852 1.8463 16.0099 1.7357 0.969 0.242 11.87
687 400 51.6691 1.7157 16.0562 1.5392 0.969 0.386 9.62
688 400 42.0298 1.8502 15.6579 1.5964 0.969 0.443 12.35
689 400 44.0398 1.6650 14.6507 1.6511 0.978 0.584 7.31
690 400 47.5258 1.6990 14.5294 1.5903 0.969 0.496 9.20
691 400 44.0737 1.6889 14.8681 1.6637 0.966 0.492 7.56
692 400 47.2854 1.7849 14.7281 1.7547 0.972 0.388 12.23
693 400 46.9935 1.5580 14.9158 1.6306 0.972 0.435 8.02
694 400 41.8109 1.7739 14.6502 1.6384 0.972 0.499 7.74
695 400 43.0228 1.7956 13.1554 1.6507 0.966 0.304 5.32
696 400 46.0882 1.8839 12.8907 1.5465 0.963 0.456 8.63
697 400 46.0327 1.6283 13.1144 1.4848 0.969 0.456 8.87
698 400 45.3396 2.1489 13.3263 1.6345 0.969 0.437 9.67
699 400 48.3499 1.7907 13.5697 1.6805 0.969 0.409 8.16
700 400 45.0332 2.0099 14.2212 1.6936 0.975 0.250 9.07
701 400 43.3904 1.8960 14.5492 1.5212 0.969 0.331 10.10
702 400 44.6036 1.7670 15.0617 1.7668 0.969 0.337 5.21
703 400 46.1873 1.8639 15.0455 1.6842 0.972 0.452 10.81
704 400 42.3676 1.9121 15.4292 1.6444 0.969 0.333 7.57
705 400 46.0742 1.9862 15.4409 1.6015 0.972 0.510 5.71
706 400 48.2522 1.5145 15.3828 1.4725 0.969 0.424 5.46
707 400 43.8825 1.5907 14.8345 1.6608 0.966 0.391 6.87
708 400 42.3999 1.7821 14.8527 1.6829 0.956 0.297 7.00
709 400 43.6523 1.5516 15.1807 1.6534 0.953 0.412 8.42
710 400 41.2150 1.8769 14.3231 1.6649 0.959 0.494 6.92
711 400 46.0405 1.8084 13.9403 1.4868 0.963 0.478 6.35
712 400 46.0161 2.2191 14.4025 1.6409 0.966 0.382 7.26
713 400 48.7738 1.5945 13.7732 1.6350 0.963 0.485 7.54
714 400 45.2721 1.6586 13.4284 1.6689 0.959 0.342 10.07
715 400 47.4341 1.6111 13.3468 1.5580 0.963 0.510 6.25
716 400 49.1833 1.7265 13.3727 1.5914 0.959 0.388 5.92
717 400 46.8753 1.8664 13.7128 1.7791 0.959 0.294 6.74
718 400 48.4046 1.9093 13.1669 1.5896 0.956 0.581 6.93
719 400 44.9418 1.6955 12.9469 1.5966 0.953 0.308 8.87
720 400 44.6675 1.9573 13.0153 1.6100 0.950 0.232 8.44
721 400 45.5040 1.5740 12.7691 1.6821 0.956 0.383 8.03
722 400 46.1751 1.9532 11.9150 1.5580 0.953 0.380 6.02
723 400 46.3979 1.8313 12.6808 1.6466 0.953 0.255 8.51
724 400 46.7545 1.8214 12.7590 1.6801 0.959 0.409 9.37
725 400 43.6540 1.8185 13.2193 1.5591 0.956 0.332 7.87
726 400 41.7629 1.7071 13.3705 1.7133 0.963 0.267 6.42
727 400 48.1671 1.8833 13.4270 1.5668 0.966 0.366 7.49
728 400 43.4298 1.9550 14.2336 1.6067 0.978 0.373 7.07
729 400 47.7082 1.7150 14.4882 1.6734 0.981 0.349 9.24
730 400 45.6003 1.7407 14.7019 1.3920 0.981 0.412 6.60
731 400 40.9338 1.7701 14.7792 1.5703 0.981 0.297 5.85
732 400 41.9334 1.9818 15.5134 1.7601 0.981 0.350 6.78
733 400 49.9976 1.9128 15.5283 1.6265 0.978 0.391 5.38
734 400 44.2785 1.8434 15.6219 1.7856 0.975 0.386 8.04
735 400 44.4714 1.7613 15.2443 1.6701 0.972 0.437 8.71
736 400 47.6357 1.5248 14.7362 1.6257 0.969 0.565 7.05
737 400 44.6494 1.7995 14.4555 1.7675 0.966 0.523 8.04
738 400 45.5162 1.9203 14.2266 1.6360 0.963 0.365 10.09
739 400 44.5457 1.8223 13.4496 1.7904 0.963 0.540 6.75
740 400 43.5464 1.7880 13.8134 1.6785 0.959 0.312 8.58
741 400 46.6243 1.8346 13.6897 1.6179 0.956 0.476 9.38
742 400 45.3013 1.7152 12.8877 1.6529 0.956 0.411 9.39
743 400 45.7020 1.5941 12.4248 1.6644 0.956 0.498 9.28
744 400 46.7509 1.6374 12.4818 1.6384 0.953 0.389 7.78
745 400 45.2966 1.9895 12.8359 1.6658 0.959 0.459 8.97
746 400 43.2533 1.9417 13.8016 1.7024 0.963 0.289 9.44
747 400 45.5876 1.4528 13.7328 1.6693 0.966 0.471 6.09
748 400 47.6461 1.6157 13.6652 1.7313 0.963 0.397 6.72
749 400 46.8515 1.6417 14.3074 1.6568 0.963 0.284 8.58
750 400 47.6779 1.8906 14.1965 1.5537 0.959 0.350 7.24
751 400 42.8156 1.8811 14.3851 1.4242 0.963 0.420 6.69
752 400 46.6346 1.8355 14.5746 1.6493 0.959 0.464 7.49
753 400 45.6088 1.7887 14.8053 1.7965 0.963 0.390 8.30
754 400 47.1088 1.9689 14.8383 1.5811 0.963 0.374 8.04
755 400 44.7962 1.9754 14.9478 1.6320 0.963 0.114 6.71
756 400 45.5723 1.8770 14.8121 1.7000 0.966 0.296 7.95
757 400 41.1917 1.9104 14.6099 1.7943 0.966 0.423 8.27
758 400 45.4317 1.6828 14.5431 1.7752 0.969 0.408 7.22
759 400 47.9166 1.8132 13.9886 1.6813 0.963 0.449 6.08
760 400 43.6539 1.7921 13.9383 1.7298 0.966 0.349 5.17
761 400 46.7953 1.7407 13.5676 1.6109 0.966 0.315 9.96
762 400 44.8375 1.5407 13.5038 1.7258 0.969 0.479 7.79
763 400 44.1980 1.8533 13.3289 1.7102 0.966 0.430 8.49
764 400 43.2631 1.5247 12.8408 1.6647 0.972 0.460 10.13
765 400 47.8234 1.7502 12.5342 1.7959 0.969 0.289 7.15
766 400 44.2968 1.7960 12.1507 1.8244 0.966 0.436 9.32
767 400 51.2854 1.4939 12.2491 1.6093 0.959 0.483 6.86
768 400 43.9775 1.4312 11.6546 1.5762 0.963 0.363 8.35
769 400 44.1227 1.8574 11.8329 1.6012 0.966 0.370 9.01
770 400 43.3429 1.6016 11.7543 1.6869 0.972 0.318 7.15
771 400 44.4191 1.5601 11.9099 1.6529 0.966 0.546 7.10
772 400 42.4567 1.8168 11.3397 1.7132 0.966 0.472 5.35
773 400 41.5073 1.9626 11.3752 1.6774 0.969 0.386 9.07
774 400 45.5593 1.7394 11.7731 1.5778 0.966 0.411 7.23
