V alpha_deg Tr h feas
9.500 -2.00 68.8 29.900 1
9.500 -2.00 78.7 39.728 1
9.500 -2.00 88.5 49.555 1
9.500 -2.00 98.3 59.382 1
9.500 -2.00 108.2 69.210 1
9.500 -2.00 118.0 79.037 1
9.500 -1.00 0.0 -36.693 0
9.500 -1.00 9.8 -26.861 0
9.500 -1.00 19.7 -17.029 0
9.500 -1.00 29.5 -7.197 0
9.500 -1.00 39.3 2.635 0
9.500 -1.00 49.2 12.467 1
9.500 -1.00 59.0 22.298 1
9.500 -1.00 68.8 32.130 1
9.500 -1.00 78.7 41.962 1
9.500 -1.00 88.5 51.794 1
9.500 -1.00 98.3 61.626 1
9.500 -1.00 108.2 71.458 1
9.500 -1.00 118.0 81.290 1
9.500 0.00 0.0 -34.494 0
9.500 0.00 9.8 -24.661 0
9.500 0.00 19.7 -14.827 0
9.500 0.00 29.5 -4.994 0
9.500 0.00 39.3 4.839 0
9.500 0.00 49.2 14.673 1
9.500 0.00 59.0 24.506 1
9.500 0.00 68.8 34.339 1
9.500 0.00 78.7 44.173 1
9.500 0.00 88.5 54.006 1
9.500 0.00 98.3 63.839 1
9.500 0.00 108.2 73.673 1
9.500 0.00 118.0 83.506 1
9.500 1.00 0.0 -33.175 0
9.500 1.00 9.8 -23.343 0
9.500 1.00 19.7 -13.511 0
9.500 1.00 29.5 -3.679 0
9.500 1.00 39.3 6.152 0
9.500 1.00 49.2 15.984 1
9.500 1.00 59.0 25.816 1
9.500 1.00 68.8 35.648 1
9.500 1.00 78.7 45.480 1
9.500 1.00 88.5 55.312 1
9.500 1.00 98.3 65.143 1
9.500 1.00 108.2 74.975 1
9.500 1.00 118.0 84.807 1
9.500 2.00 0.0 -31.856 0
9.500 2.00 9.8 -22.028 0
9.500 2.00 19.7 -12.201 0
9.500 2.00 29.5 -2.374 0
9.500 2.00 39.3 7.454 0
9.500 2.00 49.2 17.281 1
9.500 2.00 59.0 27.108 1
9.500 2.00 68.8 36.936 1
9.500 2.00 78.7 46.763 1
9.500 2.00 88.5 56.590 1
9.500 2.00 98.3 66.418 1
9.500 2.00 108.2 76.245 1
9.500 2.00 118.0 86.072 1
9.500 3.00 0.0 -30.537 0
9.500 3.00 9.8 -20.717 0
9.500 3.00 19.7 -10.897 0
9.500 3.00 29.5 -1.077 0
9.500 3.00 39.3 8.743 1
9.500 3.00 49.2 18.563 1
9.500 3.00 59.0 28.382 1
9.500 3.00 68.8 38.202 1
9.500 3.00 78.7 48.022 1
9.500 3.00 88.5 57.842 1
9.500 3.00 98.3 67.662 1
9.500 3.00 108.2 77.482 1
9.500 3.00 118.0 87.302 1
9.500 4.00 0.0 -29.218 0
9.500 4.00 9.8 -19.408 0
9.500 4.00 19.7 -9.599 0
9.500 4.00 29.5 0.210 0
9.500 4.00 39.3 10.020 0
9.500 4.00 49.2 19.829 1
9.500 4.00 59.0 29.639 1
9.500 4.00 68.8 39.448 1
9.500 4.00 78.7 49.257 1
9.500 4.00 88.5 59.067 1
9.500 4.00 98.3 68.876 1
9.500 4.00 108.2 78.686 1
9.500 4.00 118.0 88.495 1
9.500 5.00 0.0 -27.899 0
9.500 5.00 9.8 -18.103 0
9.500 5.00 19.7 -8.307 0
9.500 5.00 29.5 1.489 0
9.500 5.00 39.3 11.285 0
9.500 5.00 49.2 21.081 0
9.500 5.00 59.0 30.877 1
9.500 5.00 68.8 40.673 1
9.500 5.00 78.7 50.469 1
9.500 5.00 88.5 60.265 1
9.500 5.00 98.3 70.061 1
9.500 5.00 108.2 79.857 1
9.500 5.00 118.0 89.652 1
10.000 -10.00 0.0 -55.374 0
10.000 -10.00 9.8 -45.690 0
10.000 -10.00 19.7 -36.006 0
10.000 -10.00 29.5 -26.322 0
10.000 -10.00 39.3 -16.638 0
10.000 -10.00 49.2 -6.954 0
10.000 -10.00 59.0 2.730 0
10.000 -10.00 68.8 12.414 0
10.000 -10.00 78.7 22.098 1
10.000 -10.00 88.5 31.782 1
10.000 -10.00 98.3 41.466 1
10.000 -10.00 108.2 51.149 1
10.000 -10.00 118.0 60.833 1
10.000 -9.00 0.0 -52.938 0
10.000 -9.00 9.8 -43.226 0
10.000 -9.00 19.7 -33.513 0
10.000 -9.00 29.5 -23.801 0
10.000 -9.00 39.3 -14.089 0
10.000 -9.00 49.2 -4.377 0
10.000 -9.00 59.0 5.336 0
10.000 -9.00 68.8 15.048 1
10.000 -9.00 78.7 24.760 1
10.000 -9.00 88.5 34.473 1
10.000 -9.00 98.3 44.185 1
10.000 -9.00 108.2 53.897 1
10.000 -9.00 118.0 63.609 1
10.000 -8.00 0.0 -50.502 0
10.000 -8.00 9.8 -40.764 0
10.000 -8.00 19.7 -31.027 0
10.000 -8.00 29.5 -21.289 0
10.000 -8.00 39.3 -11.551 0
10.000 -8.00 49.2 -1.814 0
10.000 -8.00 59.0 7.924 0
10.000 -8.00 68.8 17.662 1
10.000 -8.00 78.7 27.399 1
10.000 -8.00 88.5 37.137 1
10.000 -8.00 98.3 46.874 1
10.000 -8.00 108.2 56.612 1
10.000 -8.00 118.0 66.350 1
10.000 -7.00 0.0 -48.066 0
10.000 -7.00 9.8 -38.306 0
10.000 -7.00 19.7 -28.546 0
10.000 -7.00 29.5 -18.786 0
10.000 -7.00 39.3 -9.026 0
10.000 -7.00 49.2 0.734 0
10.000 -7.00 59.0 10.494 0
10.000 -7.00 68.8 20.254 1
10.000 -7.00 78.7 30.014 1
10.000 -7.00 88.5 39.774 1
10.000 -7.00 98.3 49.534 1
10.000 -7.00 108.2 59.295 1
10.000 -7.00 118.0 69.055 1
10.000 -6.00 0.0 -45.630 0
10.000 -6.00 9.8 -35.850 0
10.000 -6.00 19.7 -26.071 0
10.000 -6.00 29.5 -16.291 0
10.000 -6.00 39.3 -6.512 0
10.000 -6.00 49.2 3.267 0
10.000 -6.00 59.0 13.047 1
10.000 -6.00 68.8 22.826 1
10.000 -6.00 78.7 32.606 1
10.000 -6.00 88.5 42.385 1
10.000 -6.00 98.3 52.165 1
10.000 -6.00 108.2 61.944 1
10.000 -6.00 118.0 71.724 1
10.000 -5.00 0.0 -43.194 0
10.000 -5.00 9.8 -33.398 0
10.000 -5.00 19.7 -23.602 0
10.000 -5.00 29.5 -13.806 0
10.000 -5.00 39.3 -4.010 0
10.000 -5.00 49.2 5.786 0
10.000 -5.00 59.0 15.582 1
10.000 -5.00 68.8 25.378 1
10.000 -5.00 78.7 35.173 1
10.000 -5.00 88.5 44.969 1
10.000 -5.00 98.3 54.765 1
10.000 -5.00 108.2 64.561 1
10.000 -5.00 118.0 74.357 1
10.000 -4.00 0.0 -40.758 0
10.000 -4.00 9.8 -30.948 0
10.000 -4.00 19.7 -21.139 0
10.000 -4.00 29.5 -11.330 0
10.000 -4.00 39.3 -1.520 0
10.000 -4.00 49.2 8.289 0
10.000 -4.00 59.0 18.098 1
10.000 -4.00 68.8 27.908 1
10.000 -4.00 78.7 37.717 1
10.000 -4.00 88.5 47.527 1
10.000 -4.00 98.3 57.336 1
10.000 -4.00 108.2 67.145 1
10.000 -4.00 118.0 76.955 1
10.000 -3.00 0.0 -38.322 0
10.000 -3.00 9.8 -28.502 0
10.000 -3.00 19.7 -18.682 0
10.000 -3.00 29.5 -8.862 0
10.000 -3.00 39.3 0.958 0
10.000 -3.00 49.2 10.777 1
10.000 -3.00 59.0 20.597 1
10.000 -3.00 68.8 30.417 1
10.000 -3.00 78.7 40.237 1
10.000 -3.00 88.5 50.057 1
10.000 -3.00 98.3 59.877 1
10.000 -3.00 108.2 69.697 1
10.000 -3.00 118.0 79.516 1
10.000 -2.00 0.0 -35.886 0
10.000 -2.00 9.8 -26.059 0
10.000 -2.00 19.7 -16.231 0
10.000 -2.00 29.5 -6.404 0
10.000 -2.00 39.3 3.424 0
10.000 -2.00 49.2 13.251 1
10.000 -2.00 59.0 23.078 1
10.000 -2.00 68.8 32.906 1
10.000 -2.00 78.7 42.733 1
10.000 -2.00 88.5 52.560 1
10.000 -2.00 98.3 62.388 1
10.000 -2.00 108.2 72.215 1
10.000 -2.00 118.0 82.042 1
10.000 -1.00 0.0 -33.450 0
10.000 -1.00 9.8 -23.618 0
10.000 -1.00 19.7 -13.786 0
10.000 -1.00 29.5 -3.954 0
10.000 -1.00 39.3 5.877 0
10.000 -1.00 49.2 15.709 1
10.000 -1.00 59.0 25.541 1
10.000 -1.00 68.8 35.373 1
10.000 -1.00 78.7 45.205 1
10.000 -1.00 88.5 55.037 1
10.000 -1.00 98.3 64.869 1
10.000 -1.00 108.2 74.700 1
10.000 -1.00 118.0 84.532 1
10.000 0.00 0.0 -31.014 0
10.000 0.00 9.8 -21.181 0
10.000 0.00 19.7 -11.347 0
10.000 0.00 29.5 -1.514 0
10.000 0.00 39.3 8.319 0
10.000 0.00 49.2 18.153 1
10.000 0.00 59.0 27.986 1
10.000 0.00 68.8 37.819 1
10.000 0.00 78.7 47.653 1
10.000 0.00 88.5 57.486 1
10.000 0.00 98.3 67.319 1
10.000 0.00 108.2 77.153 1
10.000 0.00 118.0 86.986 1
10.000 1.00 0.0 -29.552 0
10.000 1.00 9.8 -19.720 0
10.000 1.00 19.7 -9.889 0
10.000 1.00 29.5 -0.057 0
10.000 1.00 39.3 9.775 1
10.000 1.00 49.2 19.607 1
10.000 1.00 59.0 29.439 1
10.000 1.00 68.8 39.271 1
10.000 1.00 78.7 49.102 1
10.000 1.00 88.5 58.934 1
10.000 1.00 98.3 68.766 1
10.000 1.00 108.2 78.598 1
10.000 1.00 118.0 88.430 1
10.000 2.00 0.0 -28.091 0
10.000 2.00 9.8 -18.263 0
10.000 2.00 19.7 -8.436 0
10.000 2.00 29.5 1.391 0
10.000 2.00 39.3 11.219 1
10.000 2.00 49.2 21.046 1
10.000 2.00 59.0 30.873 1
10.000 2.00 68.8 40.701 1
10.000 2.00 78.7 50.528 1
10.000 2.00 88.5 60.355 1
10.000 2.00 98.3 70.183 1
10.000 2.00 108.2 80.010 1
10.000 2.00 118.0 89.837 1
10.000 3.00 0.0 -26.629 0
10.000 3.00 9.8 -16.809 0
10.000 3.00 19.7 -6.989 0
10.000 3.00 29.5 2.831 0
10.000 3.00 39.3 12.650 1
10.000 3.00 49.2 22.470 1
10.000 3.00 59.0 32.290 1
10.000 3.00 68.8 42.110 1
10.000 3.00 78.7 51.930 1
10.000 3.00 88.5 61.750 1
10.000 3.00 98.3 71.570 1
10.000 3.00 108.2 81.389 1
10.000 3.00 118.0 91.209 1
10.000 4.00 0.0 -25.167 0
10.000 4.00 9.8 -15.358 0
10.000 4.00 19.7 -5.549 0
10.000 4.00 29.5 4.261 0
10.000 4.00 39.3 14.070 0
10.000 4.00 49.2 23.879 1
10.000 4.00 59.0 33.689 1
10.000 4.00 68.8 43.498 1
10.000 4.00 78.7 53.308 1
10.000 4.00 88.5 63.117 1
10.000 4.00 98.3 72.926 1
10.000 4.00 108.2 82.736 1
10.000 4.00 118.0 92.545 1
10.000 5.00 0.0 -23.706 0
10.000 5.00 9.8 -13.910 0
10.000 5.00 19.7 -4.114 0
10.000 5.00 29.5 5.682 0
10.000 5.00 39.3 15.478 0
10.000 5.00 49.2 25.274 1
10.000 5.00 59.0 35.070 1
10.000 5.00 68.8 44.866 1
10.000 5.00 78.7 54.661 1
10.000 5.00 88.5 64.457 1
10.000 5.00 98.3 74.253 1
10.000 5.00 108.2 84.049 1
10.000 5.00 118.0 93.845 1
10.500 -10.00 0.0 -54.212 0
10.500 -10.00 9.8 -44.528 0
10.500 -10.00 19.7 -34.844 0
10.500 -10.00 29.5 -25.160 0
10.500 -10.00 39.3 -15.476 0
10.500 -10.00 49.2 -5.792 0
10.500 -10.00 59.0 3.892 0
10.500 -10.00 68.8 13.575 0
10.500 -10.00 78.7 23.259 1
10.500 -10.00 88.5 32.943 1
10.500 -10.00 98.3 42.627 1
10.500 -10.00 108.2 52.311 1
10.500 -10.00 118.0 61.995 1
10.500 -9.00 0.0 -51.526 0
10.500 -9.00 9.8 -41.814 0
10.500 -9.00 19.7 -32.102 0
10.500 -9.00 29.5 -22.390 0
10.500 -9.00 39.3 -12.677 0
10.500 -9.00 49.2 -2.965 0
10.500 -9.00 59.0 6.747 0
10.500 -9.00 68.8 16.459 1
10.500 -9.00 78.7 26.172 1
10.500 -9.00 88.5 35.884 1
10.500 -9.00 98.3 45.596 1
10.500 -9.00 108.2 55.309 1
10.500 -9.00 118.0 65.021 1
10.500 -8.00 0.0 -48.841 0
10.500 -8.00 9.8 -39.103 0
10.500 -8.00 19.7 -29.365 0
10.500 -8.00 29.5 -19.628 0
10.500 -8.00 39.3 -9.890 0
10.500 -8.00 49.2 -0.153 0
10.500 -8.00 59.0 9.585 0
10.500 -8.00 68.8 19.323 1
10.500 -8.00 78.7 29.060 1
10.500 -8.00 88.5 38.798 1
10.500 -8.00 98.3 48.536 1
10.500 -8.00 108.2 58.273 1
10.500 -8.00 118.0 68.011 1
10.500 -7.00 0.0 -46.155 0
10.500 -7.00 9.8 -36.395 0
10.500 -7.00 19.7 -26.635 0
10.500 -7.00 29.5 -16.875 0
10.500 -7.00 39.3 -7.115 0
10.500 -7.00 49.2 2.645 0
10.500 -7.00 59.0 12.405 0
10.500 -7.00 68.8 22.165 1
10.500 -7.00 78.7 31.925 1
10.500 -7.00 88.5 41.685 1
10.500 -7.00 98.3 51.445 1
10.500 -7.00 108.2 61.205 1
10.500 -7.00 118.0 70.965 1
10.500 -6.00 0.0 -43.469 0
10.500 -6.00 9.8 -33.690 0
10.500 -6.00 19.7 -23.910 0
10.500 -6.00 29.5 -14.131 0
10.500 -6.00 39.3 -4.352 0
10.500 -6.00 49.2 5.428 0
10.500 -6.00 59.0 15.207 1
10.500 -6.00 68.8 24.987 1
10.500 -6.00 78.7 34.766 1
10.500 -6.00 88.5 44.546 1
10.500 -6.00 98.3 54.325 1
10.500 -6.00 108.2 64.105 1
10.500 -6.00 118.0 73.884 1
10.500 -5.00 0.0 -40.784 0
10.500 -5.00 9.8 -30.988 0
10.500 -5.00 19.7 -21.192 0
10.500 -5.00 29.5 -11.396 0
10.500 -5.00 39.3 -1.600 0
10.500 -5.00 49.2 8.196 0
10.500 -5.00 59.0 17.992 1
10.500 -5.00 68.8 27.788 1
10.500 -5.00 78.7 37.584 1
10.500 -5.00 88.5 47.380 1
10.500 -5.00 98.3 57.175 1
10.500 -5.00 108.2 66.971 1
10.500 -5.00 118.0 76.767 1
10.500 -4.00 0.0 -38.098 0
10.500 -4.00 9.8 -28.289 0
10.500 -4.00 19.7 -18.479 0
10.500 -4.00 29.5 -8.670 0
10.500 -4.00 39.3 1.140 0
10.500 -4.00 49.2 10.949 0
10.500 -4.00 59.0 20.758 1
10.500 -4.00 68.8 30.568 1
10.500 -4.00 78.7 40.377 1
10.500 -4.00 88.5 50.186 1
10.500 -4.00 98.3 59.996 1
10.500 -4.00 108.2 69.805 1
10.500 -4.00 118.0 79.615 1
10.500 -3.00 0.0 -35.412 0
10.500 -3.00 9.8 -25.592 0
10.500 -3.00 19.7 -15.773 0
10.500 -3.00 29.5 -5.953 0
10.500 -3.00 39.3 3.867 0
10.500 -3.00 49.2 13.687 1
10.500 -3.00 59.0 23.507 1
10.500 -3.00 68.8 33.327 1
10.500 -3.00 78.7 43.147 1
10.500 -3.00 88.5 52.966 1
10.500 -3.00 98.3 62.786 1
10.500 -3.00 108.2 72.606 1
10.500 -3.00 118.0 82.426 1
10.500 -2.00 0.0 -32.727 0
10.500 -2.00 9.8 -22.899 0
10.500 -2.00 19.7 -13.072 0
10.500 -2.00 29.5 -3.245 0
10.500 -2.00 39.3 6.583 0
10.500 -2.00 49.2 16.410 1
10.500 -2.00 59.0 26.237 1
10.500 -2.00 68.8 36.065 1
10.500 -2.00 78.7 45.892 1
10.500 -2.00 88.5 55.719 1
10.500 -2.00 98.3 65.547 1
10.500 -2.00 108.2 75.374 1
10.500 -2.00 118.0 85.202 1
10.500 -1.00 0.0 -30.041 0
10.500 -1.00 9.8 -20.209 0
10.500 -1.00 19.7 -10.377 0
10.500 -1.00 29.5 -0.545 0
10.500 -1.00 39.3 9.286 0
10.500 -1.00 49.2 19.118 1
10.500 -1.00 59.0 28.950 1
10.500 -1.00 68.8 38.782 1
10.500 -1.00 78.7 48.614 1
10.500 -1.00 88.5 58.446 1
10.500 -1.00 98.3 68.277 1
10.500 -1.00 108.2 78.109 1
10.500 -1.00 118.0 87.941 1
10.500 0.00 0.0 -27.355 0
10.500 0.00 9.8 -17.522 0
10.500 0.00 19.7 -7.689 0
10.500 0.00 29.5 2.145 0
10.500 0.00 39.3 11.978 1
10.500 0.00 49.2 21.811 1
10.500 0.00 59.0 31.645 1
10.500 0.00 68.8 41.478 1
10.500 0.00 78.7 51.311 1
10.500 0.00 88.5 61.145 1
10.500 0.00 98.3 70.978 1
10.500 0.00 108.2 80.811 1
10.500 0.00 118.0 90.645 1
10.500 1.00 0.0 -25.744 0
10.500 1.00 9.8 -15.912 0
10.500 1.00 19.7 -6.080 0
10.500 1.00 29.5 3.752 0
10.500 1.00 39.3 13.584 1
10.500 1.00 49.2 23.415 1
10.500 1.00 59.0 33.247 1
10.500 1.00 68.8 43.079 1
10.500 1.00 78.7 52.911 1
10.500 1.00 88.5 62.743 1
10.500 1.00 98.3 72.575 1
10.500 1.00 108.2 82.406 1
10.500 1.00 118.0 92.238 1
10.500 2.00 0.0 -24.132 0
10.500 2.00 9.8 -14.305 0
10.500 2.00 19.7 -4.478 0
10.500 2.00 29.5 5.350 0
10.500 2.00 39.3 15.177 1
10.500 2.00 49.2 25.004 1
10.500 2.00 59.0 34.832 1
10.500 2.00 68.8 44.659 1
10.500 2.00 78.7 54.486 1
10.500 2.00 88.5 64.314 1
10.500 2.00 98.3 74.141 1
10.500 2.00 108.2 83.968 1
10.500 2.00 118.0 93.796 1
10.500 3.00 0.0 -22.521 0
10.500 3.00 9.8 -12.701 0
10.500 3.00 19.7 -2.881 0
10.500 3.00 29.5 6.939 0
10.500 3.00 39.3 16.758 1
10.500 3.00 49.2 26.578 1
10.500 3.00 59.0 36.398 1
10.500 3.00 68.8 46.218 1
10.500 3.00 78.7 56.038 1
10.500 3.00 88.5 65.858 1
10.500 3.00 98.3 75.678 1
10.500 3.00 108.2 85.497 1
10.500 3.00 118.0 95.317 1
10.500 4.00 0.0 -20.910 0
10.500 4.00 9.8 -11.100 0
10.500 4.00 19.7 -1.291 0
10.500 4.00 29.5 8.519 0
10.500 4.00 39.3 18.328 1
10.500 4.00 49.2 28.137 1
10.500 4.00 59.0 37.947 1
10.500 4.00 68.8 47.756 1
10.500 4.00 78.7 57.566 1
10.500 4.00 88.5 67.375 1
10.500 4.00 98.3 77.184 1
10.500 4.00 108.2 86.994 1
10.500 4.00 118.0 96.803 1
10.500 5.00 0.0 -19.298 0
10.500 5.00 9.8 -9.502 0
10.500 5.00 19.7 0.294 0
10.500 5.00 29.5 10.090 0
10.500 5.00 39.3 19.886 0
10.500 5.00 49.2 29.681 1
10.500 5.00 59.0 39.477 1
10.500 5.00 68.8 49.273 1
10.500 5.00 78.7 59.069 1
10.500 5.00 88.5 68.865 1
10.500 5.00 98.3 78.661 1
10.500 5.00 108.2 88.457 1
10.500 5.00 118.0 98.253 1
11.000 -10.00 0.0 -52.994 0
11.000 -10.00 9.8 -43.310 0
11.000 -10.00 19.7 -33.626 0
11.000 -10.00 29.5 -23.942 0
11.000 -10.00 39.3 -14.258 0
11.000 -10.00 49.2 -4.574 0
11.000 -10.00 59.0 5.110 0
11.000 -10.00 68.8 14.794 0
11.000 -10.00 78.7 24.478 1
11.000 -10.00 88.5 34.162 1
11.000 -10.00 98.3 43.846 1
11.000 -10.00 108.2 53.530 1
11.000 -10.00 118.0 63.214 1
11.000 -9.00 0.0 -50.046 0
11.000 -9.00 9.8 -40.334 0
11.000 -9.00 19.7 -30.622 0
11.000 -9.00 29.5 -20.909 0
11.000 -9.00 39.3 -11.197 0
11.000 -9.00 49.2 -1.485 0
11.000 -9.00 59.0 8.227 0
11.000 -9.00 68.8 17.940 1
11.000 -9.00 78.7 27.652 1
11.000 -9.00 88.5 37.364 1
11.000 -9.00 98.3 47.077 1
11.000 -9.00 108.2 56.789 1
11.000 -9.00 118.0 66.501 1
11.000 -8.00 0.0 -47.099 0
11.000 -8.00 9.8 -37.361 0
11.000 -8.00 19.7 -27.623 0
11.000 -8.00 29.5 -17.886 0
11.000 -8.00 39.3 -8.148 0
11.000 -8.00 49.2 1.590 0
11.000 -8.00 59.0 11.327 0
11.000 -8.00 68.8 21.065 1
11.000 -8.00 78.7 30.802 1
11.000 -8.00 88.5 40.540 1
11.000 -8.00 98.3 50.278 1
11.000 -8.00 108.2 60.015 1
11.000 -8.00 118.0 69.753 1
11.000 -7.00 0.0 -44.151 0
11.000 -7.00 9.8 -34.391 0
11.000 -7.00 19.7 -24.631 0
11.000 -7.00 29.5 -14.871 0
11.000 -7.00 39.3 -5.111 0
11.000 -7.00 49.2 4.649 0
11.000 -7.00 59.0 14.409 1
11.000 -7.00 68.8 24.169 1
11.000 -7.00 78.7 33.929 1
11.000 -7.00 88.5 43.689 1
11.000 -7.00 98.3 53.449 1
11.000 -7.00 108.2 63.209 1
11.000 -7.00 118.0 72.969 1
11.000 -6.00 0.0 -41.203 0
11.000 -6.00 9.8 -31.424 0
11.000 -6.00 19.7 -21.645 0
11.000 -6.00 29.5 -11.865 0
11.000 -6.00 39.3 -2.086 0
11.000 -6.00 49.2 7.694 0
11.000 -6.00 59.0 17.473 1
11.000 -6.00 68.8 27.253 1
11.000 -6.00 78.7 37.032 1
11.000 -6.00 88.5 46.812 1
11.000 -6.00 98.3 56.591 1
11.000 -6.00 108.2 66.371 1
11.000 -6.00 118.0 76.150 1
11.000 -5.00 0.0 -38.256 0
11.000 -5.00 9.8 -28.460 0
11.000 -5.00 19.7 -18.664 0
11.000 -5.00 29.5 -8.868 0
11.000 -5.00 39.3 0.928 0
11.000 -5.00 49.2 10.724 0
11.000 -5.00 59.0 20.520 1
11.000 -5.00 68.8 30.315 1
11.000 -5.00 78.7 40.111 1
11.000 -5.00 88.5 49.907 1
11.000 -5.00 98.3 59.703 1
11.000 -5.00 108.2 69.499 1
11.000 -5.00 118.0 79.295 1
11.000 -4.00 0.0 -35.308 0
11.000 -4.00 9.8 -25.499 0
11.000 -4.00 19.7 -15.690 0
11.000 -4.00 29.5 -5.880 0
11.000 -4.00 39.3 3.929 0
11.000 -4.00 49.2 13.739 1
11.000 -4.00 59.0 23.548 1
11.000 -4.00 68.8 33.357 1
11.000 -4.00 78.7 43.167 1
11.000 -4.00 88.5 52.976 1
11.000 -4.00 98.3 62.785 1
11.000 -4.00 108.2 72.595 1
11.000 -4.00 118.0 82.404 1
11.000 -3.00 0.0 -32.361 0
11.000 -3.00 9.8 -22.541 0
11.000 -3.00 19.7 -12.721 0
11.000 -3.00 29.5 -2.901 0
11.000 -3.00 39.3 6.919 0
11.000 -3.00 49.2 16.739 1
11.000 -3.00 59.0 26.558 1
11.000 -3.00 68.8 36.378 1
11.000 -3.00 78.7 46.198 1
11.000 -3.00 88.5 56.018 1
11.000 -3.00 98.3 65.838 1
11.000 -3.00 108.2 75.658 1
11.000 -3.00 118.0 85.478 1
11.000 -2.00 0.0 -29.413 0
11.000 -2.00 9.8 -19.586 0
11.000 -2.00 19.7 -9.759 0
11.000 -2.00 29.5 0.069 0
11.000 -2.00 39.3 9.896 0
11.000 -2.00 49.2 19.724 1
11.000 -2.00 59.0 29.551 1
11.000 -2.00 68.8 39.378 1
11.000 -2.00 78.7 49.206 1
11.000 -2.00 88.5 59.033 1
11.000 -2.00 98.3 68.860 1
11.000 -2.00 108.2 78.688 1
11.000 -2.00 118.0 88.515 1
11.000 -1.00 0.0 -26.466 0
11.000 -1.00 9.8 -16.634 0
11.000 -1.00 19.7 -6.802 0
11.000 -1.00 29.5 3.030 0
11.000 -1.00 39.3 12.862 1
11.000 -1.00 49.2 22.694 1
11.000 -1.00 59.0 32.525 1
11.000 -1.00 68.8 42.357 1
11.000 -1.00 78.7 52.189 1
11.000 -1.00 88.5 62.021 1
11.000 -1.00 98.3 71.853 1
11.000 -1.00 108.2 81.685 1
11.000 -1.00 118.0 91.516 1
11.000 0.00 0.0 -23.518 0
11.000 0.00 9.8 -13.685 0
11.000 0.00 19.7 -3.851 0
11.000 0.00 29.5 5.982 0
11.000 0.00 39.3 15.815 1
11.000 0.00 49.2 25.649 1
11.000 0.00 59.0 35.482 1
11.000 0.00 68.8 45.315 1
11.000 0.00 78.7 55.149 1
11.000 0.00 88.5 64.982 1
11.000 0.00 98.3 74.815 1
11.000 0.00 108.2 84.649 1
11.000 0.00 118.0 94.482 1
11.000 1.00 0.0 -21.750 0
11.000 1.00 9.8 -11.918 0
11.000 1.00 19.7 -2.086 0
11.000 1.00 29.5 7.746 0
11.000 1.00 39.3 17.578 1
11.000 1.00 49.2 27.410 1
11.000 1.00 59.0 37.241 1
11.000 1.00 68.8 47.073 1
11.000 1.00 78.7 56.905 1
11.000 1.00 88.5 66.737 1
11.000 1.00 98.3 76.569 1
11.000 1.00 108.2 86.401 1
11.000 1.00 118.0 96.232 1
11.000 2.00 0.0 -19.981 0
11.000 2.00 9.8 -10.154 0
11.000 2.00 19.7 -0.326 0
11.000 2.00 29.5 9.501 1
11.000 2.00 39.3 19.328 1
11.000 2.00 49.2 29.156 1
11.000 2.00 59.0 38.983 1
11.000 2.00 68.8 48.810 1
11.000 2.00 78.7 58.638 1
11.000 2.00 88.5 68.465 1
11.000 2.00 98.3 78.292 1
11.000 2.00 108.2 88.120 1
11.000 2.00 118.0 97.947 1
11.000 3.00 0.0 -18.212 0
11.000 3.00 9.8 -8.393 0
11.000 3.00 19.7 1.427 0
11.000 3.00 29.5 11.247 1
11.000 3.00 39.3 21.067 1
11.000 3.00 49.2 30.887 1
11.000 3.00 59.0 40.707 1
11.000 3.00 68.8 50.527 1
11.000 3.00 78.7 60.346 1
11.000 3.00 88.5 70.166 1
11.000 3.00 98.3 79.986 1
11.000 3.00 108.2 89.806 1
11.000 3.00 118.0 99.626 1
11.000 4.00 0.0 -16.444 0
11.000 4.00 9.8 -6.635 0
11.000 4.00 19.7 3.175 0
11.000 4.00 29.5 12.984 0
11.000 4.00 39.3 22.794 1
11.000 4.00 49.2 32.603 1
11.000 4.00 59.0 42.412 1
11.000 4.00 68.8 52.222 1
11.000 4.00 78.7 62.031 1
11.000 4.00 88.5 71.840 1
11.000 4.00 98.3 81.650 1
11.000 4.00 108.2 91.459 1
11.000 4.00 118.0 101.269 1
11.000 5.00 0.0 -14.675 0
11.000 5.00 9.8 -4.879 0
11.000 5.00 19.7 4.916 0
11.000 5.00 29.5 14.712 0
11.000 5.00 39.3 24.508 0
11.000 5.00 49.2 34.304 1
11.000 5.00 59.0 44.100 1
11.000 5.00 68.8 53.896 1
11.000 5.00 78.7 63.692 1
11.000 5.00 88.5 73.488 1
11.000 5.00 98.3 83.284 1
11.000 5.00 108.2 93.080 1
11.000 5.00 118.0 102.876 1
11.500 -10.00 0.0 -51.719 0
11.500 -10.00 9.8 -42.035 0
11.500 -10.00 19.7 -32.351 0
11.500 -10.00 29.5 -22.667 0
11.500 -10.00 39.3 -12.983 0
11.500 -10.00 49.2 -3.299 0
11.500 -10.00 59.0 6.385 0
11.500 -10.00 68.8 16.069 0
11.500 -10.00 78.7 25.753 1
11.500 -10.00 88.5 35.437 1
11.500 -10.00 98.3 45.121 1
11.500 -10.00 108.2 54.805 1
11.500 -10.00 118.0 64.489 1
11.500 -9.00 0.0 -48.497 0
11.500 -9.00 9.8 -38.785 0
11.500 -9.00 19.7 -29.072 0
11.500 -9.00 29.5 -19.360 0
11.500 -9.00 39.3 -9.648 0
11.500 -9.00 49.2 0.064 0
